Problem size: 11962
Problem[
Clause[~occupies(9, 9, 9), ~occupies(9, 8, 9)]
Clause[~occupies(2, 5, 6), ~occupies(2, 4, 6)]
Clause[~occupies(3, 6, 6), ~occupies(1, 6, 6)]
Clause[~occupies(3, 5, 6), ~occupies(1, 6, 6)]
Clause[~occupies(3, 4, 6), ~occupies(1, 6, 6)]
Clause[~occupies(2, 6, 6), ~occupies(1, 6, 6)]
Clause[~occupies(2, 5, 6), ~occupies(1, 6, 6)]
Clause[~occupies(2, 4, 6), ~occupies(1, 6, 6)]
Clause[~occupies(3, 6, 6), ~occupies(1, 5, 6)]
Clause[~occupies(3, 5, 6), ~occupies(1, 5, 6)]
Clause[~occupies(3, 4, 6), ~occupies(1, 5, 6)]
Clause[~occupies(2, 6, 6), ~occupies(1, 5, 6)]
Clause[~occupies(2, 5, 6), ~occupies(1, 5, 6)]
Clause[~occupies(2, 4, 6), ~occupies(1, 5, 6)]
Clause[~occupies(1, 6, 6), ~occupies(1, 5, 6)]
Clause[~occupies(3, 6, 6), ~occupies(1, 4, 6)]
Clause[~occupies(3, 5, 6), ~occupies(1, 4, 6)]
Clause[~occupies(3, 4, 6), ~occupies(1, 4, 6)]
Clause[~occupies(2, 6, 6), ~occupies(1, 4, 6)]
Clause[~occupies(2, 5, 6), ~occupies(1, 4, 6)]
Clause[~occupies(2, 4, 6), ~occupies(1, 4, 6)]
Clause[~occupies(1, 6, 6), ~occupies(1, 4, 6)]
Clause[~occupies(1, 5, 6), ~occupies(1, 4, 6)]
Clause[~occupies(3, 6, 5), ~occupies(3, 5, 5)]
Clause[~occupies(3, 6, 5), ~occupies(3, 4, 5)]
Clause[~occupies(3, 5, 5), ~occupies(3, 4, 5)]
Clause[~occupies(3, 6, 5), ~occupies(2, 6, 5)]
Clause[~occupies(3, 5, 5), ~occupies(2, 6, 5)]
Clause[~occupies(3, 4, 5), ~occupies(2, 6, 5)]
Clause[~occupies(3, 6, 5), ~occupies(2, 5, 5)]
Clause[~occupies(3, 5, 5), ~occupies(2, 5, 5)]
Clause[~occupies(3, 4, 5), ~occupies(2, 5, 5)]
Clause[~occupies(2, 6, 5), ~occupies(2, 5, 5)]
Clause[~occupies(3, 6, 5), ~occupies(2, 4, 5)]
Clause[~occupies(3, 5, 5), ~occupies(2, 4, 5)]
Clause[~occupies(3, 4, 5), ~occupies(2, 4, 5)]
Clause[~occupies(2, 6, 5), ~occupies(2, 4, 5)]
Clause[~occupies(2, 5, 5), ~occupies(2, 4, 5)]
Clause[~occupies(3, 6, 5), ~occupies(1, 6, 5)]
Clause[~occupies(3, 5, 5), ~occupies(1, 6, 5)]
Clause[~occupies(3, 4, 5), ~occupies(1, 6, 5)]
Clause[~occupies(2, 6, 5), ~occupies(1, 6, 5)]
Clause[~occupies(2, 5, 5), ~occupies(1, 6, 5)]
Clause[~occupies(2, 4, 5), ~occupies(1, 6, 5)]
Clause[~occupies(3, 6, 5), ~occupies(1, 5, 5)]
Clause[~occupies(3, 5, 5), ~occupies(1, 5, 5)]
Clause[~occupies(3, 4, 5), ~occupies(1, 5, 5)]
Clause[~occupies(2, 6, 5), ~occupies(1, 5, 5)]
Clause[~occupies(2, 5, 5), ~occupies(1, 5, 5)]
Clause[~occupies(2, 4, 5), ~occupies(1, 5, 5)]
Clause[~occupies(1, 6, 5), ~occupies(1, 5, 5)]
Clause[~occupies(3, 6, 5), ~occupies(1, 4, 5)]
Clause[~occupies(3, 5, 5), ~occupies(1, 4, 5)]
Clause[~occupies(3, 4, 5), ~occupies(1, 4, 5)]
Clause[~occupies(2, 6, 5), ~occupies(1, 4, 5)]
Clause[~occupies(2, 5, 5), ~occupies(1, 4, 5)]
Clause[~occupies(2, 4, 5), ~occupies(1, 4, 5)]
Clause[~occupies(1, 6, 5), ~occupies(1, 4, 5)]
Clause[~occupies(1, 5, 5), ~occupies(1, 4, 5)]
Clause[~occupies(3, 6, 4), ~occupies(3, 5, 4)]
Clause[~occupies(3, 6, 4), ~occupies(3, 4, 4)]
Clause[~occupies(3, 5, 4), ~occupies(3, 4, 4)]
Clause[~occupies(3, 6, 4), ~occupies(2, 6, 4)]
Clause[~occupies(3, 5, 4), ~occupies(2, 6, 4)]
Clause[~occupies(3, 4, 4), ~occupies(2, 6, 4)]
Clause[~occupies(3, 6, 4), ~occupies(2, 5, 4)]
Clause[~occupies(3, 5, 4), ~occupies(2, 5, 4)]
Clause[~occupies(3, 4, 4), ~occupies(2, 5, 4)]
Clause[~occupies(2, 6, 4), ~occupies(2, 5, 4)]
Clause[~occupies(3, 6, 4), ~occupies(2, 4, 4)]
Clause[~occupies(3, 5, 4), ~occupies(2, 4, 4)]
Clause[~occupies(3, 4, 4), ~occupies(2, 4, 4)]
Clause[~occupies(2, 6, 4), ~occupies(2, 4, 4)]
Clause[~occupies(2, 5, 4), ~occupies(2, 4, 4)]
Clause[~occupies(3, 6, 4), ~occupies(1, 6, 4)]
Clause[~occupies(3, 5, 4), ~occupies(1, 6, 4)]
Clause[~occupies(3, 4, 4), ~occupies(1, 6, 4)]
Clause[~occupies(2, 6, 4), ~occupies(1, 6, 4)]
Clause[~occupies(2, 5, 4), ~occupies(1, 6, 4)]
Clause[~occupies(2, 4, 4), ~occupies(1, 6, 4)]
Clause[~occupies(3, 6, 4), ~occupies(1, 5, 4)]
Clause[~occupies(3, 5, 4), ~occupies(1, 5, 4)]
Clause[~occupies(3, 4, 4), ~occupies(1, 5, 4)]
Clause[~occupies(2, 6, 4), ~occupies(1, 5, 4)]
Clause[~occupies(2, 5, 4), ~occupies(1, 5, 4)]
Clause[~occupies(2, 4, 4), ~occupies(1, 5, 4)]
Clause[~occupies(1, 6, 4), ~occupies(1, 5, 4)]
Clause[~occupies(3, 6, 4), ~occupies(1, 4, 4)]
Clause[~occupies(3, 5, 4), ~occupies(1, 4, 4)]
Clause[~occupies(3, 4, 4), ~occupies(1, 4, 4)]
Clause[~occupies(2, 6, 4), ~occupies(1, 4, 4)]
Clause[~occupies(2, 5, 4), ~occupies(1, 4, 4)]
Clause[~occupies(2, 4, 4), ~occupies(1, 4, 4)]
Clause[~occupies(1, 6, 4), ~occupies(1, 4, 4)]
Clause[~occupies(1, 5, 4), ~occupies(1, 4, 4)]
Clause[~occupies(3, 6, 3), ~occupies(3, 5, 3)]
Clause[~occupies(3, 6, 3), ~occupies(3, 4, 3)]
Clause[~occupies(3, 5, 3), ~occupies(3, 4, 3)]
Clause[~occupies(3, 6, 3), ~occupies(2, 6, 3)]
Clause[~occupies(3, 5, 3), ~occupies(2, 6, 3)]
Clause[~occupies(3, 4, 3), ~occupies(2, 6, 3)]
Clause[~occupies(3, 6, 3), ~occupies(2, 5, 3)]
Clause[~occupies(3, 5, 3), ~occupies(2, 5, 3)]
Clause[~occupies(3, 4, 3), ~occupies(2, 5, 3)]
Clause[~occupies(2, 6, 3), ~occupies(2, 5, 3)]
Clause[~occupies(3, 6, 3), ~occupies(2, 4, 3)]
Clause[~occupies(3, 5, 3), ~occupies(2, 4, 3)]
Clause[~occupies(3, 4, 3), ~occupies(2, 4, 3)]
Clause[~occupies(2, 6, 3), ~occupies(2, 4, 3)]
Clause[~occupies(2, 5, 3), ~occupies(2, 4, 3)]
Clause[~occupies(3, 6, 3), ~occupies(1, 6, 3)]
Clause[~occupies(3, 5, 3), ~occupies(1, 6, 3)]
Clause[~occupies(3, 4, 3), ~occupies(1, 6, 3)]
Clause[~occupies(2, 6, 3), ~occupies(1, 6, 3)]
Clause[~occupies(2, 5, 3), ~occupies(1, 6, 3)]
Clause[~occupies(2, 4, 3), ~occupies(1, 6, 3)]
Clause[~occupies(3, 6, 3), ~occupies(1, 5, 3)]
Clause[~occupies(3, 5, 3), ~occupies(1, 5, 3)]
Clause[~occupies(3, 4, 3), ~occupies(1, 5, 3)]
Clause[~occupies(2, 6, 3), ~occupies(1, 5, 3)]
Clause[~occupies(2, 5, 3), ~occupies(1, 5, 3)]
Clause[~occupies(2, 4, 3), ~occupies(1, 5, 3)]
Clause[~occupies(1, 6, 3), ~occupies(1, 5, 3)]
Clause[~occupies(3, 6, 3), ~occupies(1, 4, 3)]
Clause[~occupies(3, 5, 3), ~occupies(1, 4, 3)]
Clause[~occupies(3, 4, 3), ~occupies(1, 4, 3)]
Clause[~occupies(2, 6, 3), ~occupies(1, 4, 3)]
Clause[~occupies(2, 5, 3), ~occupies(1, 4, 3)]
Clause[~occupies(2, 4, 3), ~occupies(1, 4, 3)]
Clause[~occupies(1, 6, 3), ~occupies(1, 4, 3)]
Clause[~occupies(1, 5, 3), ~occupies(1, 4, 3)]
Clause[~occupies(3, 6, 2), ~occupies(3, 5, 2)]
Clause[~occupies(3, 6, 2), ~occupies(3, 4, 2)]
Clause[~occupies(3, 5, 2), ~occupies(3, 4, 2)]
Clause[~occupies(3, 6, 2), ~occupies(2, 6, 2)]
Clause[~occupies(3, 5, 2), ~occupies(2, 6, 2)]
Clause[~occupies(3, 4, 2), ~occupies(2, 6, 2)]
Clause[~occupies(3, 6, 2), ~occupies(2, 5, 2)]
Clause[~occupies(3, 5, 2), ~occupies(2, 5, 2)]
Clause[~occupies(3, 4, 2), ~occupies(2, 5, 2)]
Clause[~occupies(2, 6, 2), ~occupies(2, 5, 2)]
Clause[~occupies(3, 6, 2), ~occupies(2, 4, 2)]
Clause[~occupies(3, 5, 2), ~occupies(2, 4, 2)]
Clause[~occupies(3, 4, 2), ~occupies(2, 4, 2)]
Clause[~occupies(2, 6, 2), ~occupies(2, 4, 2)]
Clause[~occupies(2, 5, 2), ~occupies(2, 4, 2)]
Clause[~occupies(3, 6, 2), ~occupies(1, 6, 2)]
Clause[~occupies(3, 5, 2), ~occupies(1, 6, 2)]
Clause[~occupies(3, 4, 2), ~occupies(1, 6, 2)]
Clause[~occupies(2, 6, 2), ~occupies(1, 6, 2)]
Clause[~occupies(2, 5, 2), ~occupies(1, 6, 2)]
Clause[~occupies(2, 4, 2), ~occupies(1, 6, 2)]
Clause[~occupies(3, 6, 2), ~occupies(1, 5, 2)]
Clause[~occupies(3, 5, 2), ~occupies(1, 5, 2)]
Clause[~occupies(3, 4, 2), ~occupies(1, 5, 2)]
Clause[~occupies(2, 6, 2), ~occupies(1, 5, 2)]
Clause[~occupies(2, 5, 2), ~occupies(1, 5, 2)]
Clause[~occupies(2, 4, 2), ~occupies(1, 5, 2)]
Clause[~occupies(1, 6, 2), ~occupies(1, 5, 2)]
Clause[~occupies(3, 6, 2), ~occupies(1, 4, 2)]
Clause[~occupies(3, 5, 2), ~occupies(1, 4, 2)]
Clause[~occupies(3, 4, 2), ~occupies(1, 4, 2)]
Clause[~occupies(2, 6, 2), ~occupies(1, 4, 2)]
Clause[~occupies(2, 5, 2), ~occupies(1, 4, 2)]
Clause[~occupies(2, 4, 2), ~occupies(1, 4, 2)]
Clause[~occupies(1, 6, 2), ~occupies(1, 4, 2)]
Clause[~occupies(1, 5, 2), ~occupies(1, 4, 2)]
Clause[~occupies(3, 6, 1), ~occupies(3, 5, 1)]
Clause[~occupies(3, 6, 1), ~occupies(3, 4, 1)]
Clause[~occupies(3, 5, 1), ~occupies(3, 4, 1)]
Clause[~occupies(3, 6, 1), ~occupies(2, 6, 1)]
Clause[~occupies(3, 5, 1), ~occupies(2, 6, 1)]
Clause[~occupies(3, 4, 1), ~occupies(2, 6, 1)]
Clause[~occupies(3, 6, 1), ~occupies(2, 5, 1)]
Clause[~occupies(3, 5, 1), ~occupies(2, 5, 1)]
Clause[~occupies(3, 4, 1), ~occupies(2, 5, 1)]
Clause[~occupies(2, 6, 1), ~occupies(2, 5, 1)]
Clause[~occupies(3, 6, 1), ~occupies(2, 4, 1)]
Clause[~occupies(3, 5, 1), ~occupies(2, 4, 1)]
Clause[~occupies(3, 4, 1), ~occupies(2, 4, 1)]
Clause[~occupies(2, 6, 1), ~occupies(2, 4, 1)]
Clause[~occupies(2, 5, 1), ~occupies(2, 4, 1)]
Clause[~occupies(3, 6, 1), ~occupies(1, 6, 1)]
Clause[~occupies(3, 5, 1), ~occupies(1, 6, 1)]
Clause[~occupies(3, 4, 1), ~occupies(1, 6, 1)]
Clause[~occupies(2, 6, 1), ~occupies(1, 6, 1)]
Clause[~occupies(2, 5, 1), ~occupies(1, 6, 1)]
Clause[~occupies(2, 4, 1), ~occupies(1, 6, 1)]
Clause[~occupies(3, 6, 1), ~occupies(1, 5, 1)]
Clause[~occupies(3, 5, 1), ~occupies(1, 5, 1)]
Clause[~occupies(3, 4, 1), ~occupies(1, 5, 1)]
Clause[~occupies(2, 6, 1), ~occupies(1, 5, 1)]
Clause[~occupies(2, 5, 1), ~occupies(1, 5, 1)]
Clause[~occupies(2, 4, 1), ~occupies(1, 5, 1)]
Clause[~occupies(1, 6, 1), ~occupies(1, 5, 1)]
Clause[~occupies(3, 6, 1), ~occupies(1, 4, 1)]
Clause[~occupies(3, 5, 1), ~occupies(1, 4, 1)]
Clause[~occupies(3, 4, 1), ~occupies(1, 4, 1)]
Clause[~occupies(2, 6, 1), ~occupies(1, 4, 1)]
Clause[~occupies(2, 5, 1), ~occupies(1, 4, 1)]
Clause[~occupies(2, 4, 1), ~occupies(1, 4, 1)]
Clause[~occupies(1, 6, 1), ~occupies(1, 4, 1)]
Clause[~occupies(1, 5, 1), ~occupies(1, 4, 1)]
Clause[~occupies(3, 3, 9), ~occupies(3, 2, 9)]
Clause[~occupies(3, 3, 9), ~occupies(3, 1, 9)]
Clause[~occupies(3, 2, 9), ~occupies(3, 1, 9)]
Clause[~occupies(3, 3, 9), ~occupies(2, 3, 9)]
Clause[~occupies(3, 2, 9), ~occupies(2, 3, 9)]
Clause[~occupies(3, 1, 9), ~occupies(2, 3, 9)]
Clause[~occupies(3, 3, 9), ~occupies(2, 2, 9)]
Clause[~occupies(3, 2, 9), ~occupies(2, 2, 9)]
Clause[~occupies(3, 1, 9), ~occupies(2, 2, 9)]
Clause[~occupies(2, 3, 9), ~occupies(2, 2, 9)]
Clause[~occupies(3, 3, 9), ~occupies(2, 1, 9)]
Clause[~occupies(3, 2, 9), ~occupies(2, 1, 9)]
Clause[~occupies(3, 1, 9), ~occupies(2, 1, 9)]
Clause[~occupies(2, 3, 9), ~occupies(2, 1, 9)]
Clause[~occupies(2, 2, 9), ~occupies(2, 1, 9)]
Clause[~occupies(3, 3, 9), ~occupies(1, 3, 9)]
Clause[~occupies(3, 2, 9), ~occupies(1, 3, 9)]
Clause[~occupies(3, 1, 9), ~occupies(1, 3, 9)]
Clause[~occupies(2, 3, 9), ~occupies(1, 3, 9)]
Clause[~occupies(2, 2, 9), ~occupies(1, 3, 9)]
Clause[~occupies(2, 1, 9), ~occupies(1, 3, 9)]
Clause[~occupies(3, 3, 9), ~occupies(1, 2, 9)]
Clause[~occupies(3, 2, 9), ~occupies(1, 2, 9)]
Clause[~occupies(3, 1, 9), ~occupies(1, 2, 9)]
Clause[~occupies(2, 3, 9), ~occupies(1, 2, 9)]
Clause[~occupies(2, 2, 9), ~occupies(1, 2, 9)]
Clause[~occupies(2, 1, 9), ~occupies(1, 2, 9)]
Clause[~occupies(1, 3, 9), ~occupies(1, 2, 9)]
Clause[~occupies(3, 3, 9), ~occupies(1, 1, 9)]
Clause[~occupies(3, 2, 9), ~occupies(1, 1, 9)]
Clause[~occupies(3, 1, 9), ~occupies(1, 1, 9)]
Clause[~occupies(2, 3, 9), ~occupies(1, 1, 9)]
Clause[~occupies(2, 2, 9), ~occupies(1, 1, 9)]
Clause[~occupies(2, 1, 9), ~occupies(1, 1, 9)]
Clause[~occupies(1, 3, 9), ~occupies(1, 1, 9)]
Clause[~occupies(1, 2, 9), ~occupies(1, 1, 9)]
Clause[~occupies(3, 3, 8), ~occupies(3, 2, 8)]
Clause[~occupies(3, 3, 8), ~occupies(3, 1, 8)]
Clause[~occupies(3, 2, 8), ~occupies(3, 1, 8)]
Clause[~occupies(3, 3, 8), ~occupies(2, 3, 8)]
Clause[~occupies(3, 2, 8), ~occupies(2, 3, 8)]
Clause[~occupies(3, 1, 8), ~occupies(2, 3, 8)]
Clause[~occupies(3, 3, 8), ~occupies(2, 2, 8)]
Clause[~occupies(3, 2, 8), ~occupies(2, 2, 8)]
Clause[~occupies(3, 1, 8), ~occupies(2, 2, 8)]
Clause[~occupies(2, 3, 8), ~occupies(2, 2, 8)]
Clause[~occupies(3, 3, 8), ~occupies(2, 1, 8)]
Clause[~occupies(3, 2, 8), ~occupies(2, 1, 8)]
Clause[~occupies(3, 1, 8), ~occupies(2, 1, 8)]
Clause[~occupies(2, 3, 8), ~occupies(2, 1, 8)]
Clause[~occupies(2, 2, 8), ~occupies(2, 1, 8)]
Clause[~occupies(3, 3, 8), ~occupies(1, 3, 8)]
Clause[~occupies(3, 2, 8), ~occupies(1, 3, 8)]
Clause[~occupies(3, 1, 8), ~occupies(1, 3, 8)]
Clause[~occupies(2, 3, 8), ~occupies(1, 3, 8)]
Clause[~occupies(2, 2, 8), ~occupies(1, 3, 8)]
Clause[~occupies(2, 1, 8), ~occupies(1, 3, 8)]
Clause[~occupies(3, 3, 8), ~occupies(1, 2, 8)]
Clause[~occupies(3, 2, 8), ~occupies(1, 2, 8)]
Clause[~occupies(3, 1, 8), ~occupies(1, 2, 8)]
Clause[~occupies(2, 3, 8), ~occupies(1, 2, 8)]
Clause[~occupies(2, 2, 8), ~occupies(1, 2, 8)]
Clause[~occupies(2, 1, 8), ~occupies(1, 2, 8)]
Clause[~occupies(1, 3, 8), ~occupies(1, 2, 8)]
Clause[~occupies(3, 3, 8), ~occupies(1, 1, 8)]
Clause[~occupies(3, 2, 8), ~occupies(1, 1, 8)]
Clause[~occupies(3, 1, 8), ~occupies(1, 1, 8)]
Clause[~occupies(2, 3, 8), ~occupies(1, 1, 8)]
Clause[~occupies(2, 2, 8), ~occupies(1, 1, 8)]
Clause[~occupies(2, 1, 8), ~occupies(1, 1, 8)]
Clause[~occupies(1, 3, 8), ~occupies(1, 1, 8)]
Clause[~occupies(1, 2, 8), ~occupies(1, 1, 8)]
Clause[~occupies(3, 3, 7), ~occupies(3, 2, 7)]
Clause[~occupies(3, 3, 7), ~occupies(3, 1, 7)]
Clause[~occupies(3, 2, 7), ~occupies(3, 1, 7)]
Clause[~occupies(3, 3, 7), ~occupies(2, 3, 7)]
Clause[~occupies(3, 2, 7), ~occupies(2, 3, 7)]
Clause[~occupies(3, 1, 7), ~occupies(2, 3, 7)]
Clause[~occupies(3, 3, 7), ~occupies(2, 2, 7)]
Clause[~occupies(3, 2, 7), ~occupies(2, 2, 7)]
Clause[~occupies(3, 1, 7), ~occupies(2, 2, 7)]
Clause[~occupies(2, 3, 7), ~occupies(2, 2, 7)]
Clause[~occupies(3, 3, 7), ~occupies(2, 1, 7)]
Clause[~occupies(3, 2, 7), ~occupies(2, 1, 7)]
Clause[~occupies(3, 1, 7), ~occupies(2, 1, 7)]
Clause[~occupies(2, 3, 7), ~occupies(2, 1, 7)]
Clause[~occupies(2, 2, 7), ~occupies(2, 1, 7)]
Clause[~occupies(3, 3, 7), ~occupies(1, 3, 7)]
Clause[~occupies(3, 2, 7), ~occupies(1, 3, 7)]
Clause[~occupies(3, 1, 7), ~occupies(1, 3, 7)]
Clause[~occupies(2, 3, 7), ~occupies(1, 3, 7)]
Clause[~occupies(2, 2, 7), ~occupies(1, 3, 7)]
Clause[~occupies(2, 1, 7), ~occupies(1, 3, 7)]
Clause[~occupies(3, 3, 7), ~occupies(1, 2, 7)]
Clause[~occupies(3, 2, 7), ~occupies(1, 2, 7)]
Clause[~occupies(3, 1, 7), ~occupies(1, 2, 7)]
Clause[~occupies(2, 3, 7), ~occupies(1, 2, 7)]
Clause[~occupies(2, 2, 7), ~occupies(1, 2, 7)]
Clause[~occupies(2, 1, 7), ~occupies(1, 2, 7)]
Clause[~occupies(1, 3, 7), ~occupies(1, 2, 7)]
Clause[~occupies(3, 3, 7), ~occupies(1, 1, 7)]
Clause[~occupies(3, 2, 7), ~occupies(1, 1, 7)]
Clause[~occupies(3, 1, 7), ~occupies(1, 1, 7)]
Clause[~occupies(2, 3, 7), ~occupies(1, 1, 7)]
Clause[~occupies(2, 2, 7), ~occupies(1, 1, 7)]
Clause[~occupies(2, 1, 7), ~occupies(1, 1, 7)]
Clause[~occupies(1, 3, 7), ~occupies(1, 1, 7)]
Clause[~occupies(1, 2, 7), ~occupies(1, 1, 7)]
Clause[~occupies(3, 3, 6), ~occupies(3, 2, 6)]
Clause[~occupies(3, 3, 6), ~occupies(3, 1, 6)]
Clause[~occupies(3, 2, 6), ~occupies(3, 1, 6)]
Clause[~occupies(3, 3, 6), ~occupies(2, 3, 6)]
Clause[~occupies(3, 2, 6), ~occupies(2, 3, 6)]
Clause[~occupies(3, 1, 6), ~occupies(2, 3, 6)]
Clause[~occupies(3, 3, 6), ~occupies(2, 2, 6)]
Clause[~occupies(3, 2, 6), ~occupies(2, 2, 6)]
Clause[~occupies(3, 1, 6), ~occupies(2, 2, 6)]
Clause[~occupies(2, 3, 6), ~occupies(2, 2, 6)]
Clause[~occupies(3, 3, 6), ~occupies(2, 1, 6)]
Clause[~occupies(3, 2, 6), ~occupies(2, 1, 6)]
Clause[~occupies(3, 1, 6), ~occupies(2, 1, 6)]
Clause[~occupies(2, 3, 6), ~occupies(2, 1, 6)]
Clause[~occupies(2, 2, 6), ~occupies(2, 1, 6)]
Clause[~occupies(3, 3, 6), ~occupies(1, 3, 6)]
Clause[~occupies(3, 2, 6), ~occupies(1, 3, 6)]
Clause[~occupies(3, 1, 6), ~occupies(1, 3, 6)]
Clause[~occupies(2, 3, 6), ~occupies(1, 3, 6)]
Clause[~occupies(2, 2, 6), ~occupies(1, 3, 6)]
Clause[~occupies(2, 1, 6), ~occupies(1, 3, 6)]
Clause[~occupies(3, 3, 6), ~occupies(1, 2, 6)]
Clause[~occupies(3, 2, 6), ~occupies(1, 2, 6)]
Clause[~occupies(3, 1, 6), ~occupies(1, 2, 6)]
Clause[~occupies(2, 3, 6), ~occupies(1, 2, 6)]
Clause[~occupies(2, 2, 6), ~occupies(1, 2, 6)]
Clause[~occupies(2, 1, 6), ~occupies(1, 2, 6)]
Clause[~occupies(1, 3, 6), ~occupies(1, 2, 6)]
Clause[~occupies(3, 3, 6), ~occupies(1, 1, 6)]
Clause[~occupies(3, 2, 6), ~occupies(1, 1, 6)]
Clause[~occupies(3, 1, 6), ~occupies(1, 1, 6)]
Clause[~occupies(2, 3, 6), ~occupies(1, 1, 6)]
Clause[~occupies(2, 2, 6), ~occupies(1, 1, 6)]
Clause[~occupies(2, 1, 6), ~occupies(1, 1, 6)]
Clause[~occupies(1, 3, 6), ~occupies(1, 1, 6)]
Clause[~occupies(1, 2, 6), ~occupies(1, 1, 6)]
Clause[~occupies(3, 3, 5), ~occupies(3, 2, 5)]
Clause[~occupies(3, 3, 5), ~occupies(3, 1, 5)]
Clause[~occupies(3, 2, 5), ~occupies(3, 1, 5)]
Clause[~occupies(3, 3, 5), ~occupies(2, 3, 5)]
Clause[~occupies(3, 2, 5), ~occupies(2, 3, 5)]
Clause[~occupies(3, 1, 5), ~occupies(2, 3, 5)]
Clause[~occupies(3, 3, 5), ~occupies(2, 2, 5)]
Clause[~occupies(3, 2, 5), ~occupies(2, 2, 5)]
Clause[~occupies(3, 1, 5), ~occupies(2, 2, 5)]
Clause[~occupies(2, 3, 5), ~occupies(2, 2, 5)]
Clause[~occupies(3, 3, 5), ~occupies(2, 1, 5)]
Clause[~occupies(3, 2, 5), ~occupies(2, 1, 5)]
Clause[~occupies(3, 1, 5), ~occupies(2, 1, 5)]
Clause[~occupies(2, 3, 5), ~occupies(2, 1, 5)]
Clause[~occupies(2, 2, 5), ~occupies(2, 1, 5)]
Clause[~occupies(3, 3, 5), ~occupies(1, 3, 5)]
Clause[~occupies(3, 2, 5), ~occupies(1, 3, 5)]
Clause[~occupies(3, 1, 5), ~occupies(1, 3, 5)]
Clause[~occupies(2, 3, 5), ~occupies(1, 3, 5)]
Clause[~occupies(2, 2, 5), ~occupies(1, 3, 5)]
Clause[~occupies(2, 1, 5), ~occupies(1, 3, 5)]
Clause[~occupies(3, 3, 5), ~occupies(1, 2, 5)]
Clause[~occupies(3, 2, 5), ~occupies(1, 2, 5)]
Clause[~occupies(3, 1, 5), ~occupies(1, 2, 5)]
Clause[~occupies(2, 3, 5), ~occupies(1, 2, 5)]
Clause[~occupies(2, 2, 5), ~occupies(1, 2, 5)]
Clause[~occupies(2, 1, 5), ~occupies(1, 2, 5)]
Clause[~occupies(1, 3, 5), ~occupies(1, 2, 5)]
Clause[~occupies(3, 3, 5), ~occupies(1, 1, 5)]
Clause[~occupies(3, 2, 5), ~occupies(1, 1, 5)]
Clause[~occupies(3, 1, 5), ~occupies(1, 1, 5)]
Clause[~occupies(2, 3, 5), ~occupies(1, 1, 5)]
Clause[~occupies(2, 2, 5), ~occupies(1, 1, 5)]
Clause[~occupies(2, 1, 5), ~occupies(1, 1, 5)]
Clause[~occupies(1, 3, 5), ~occupies(1, 1, 5)]
Clause[~occupies(1, 2, 5), ~occupies(1, 1, 5)]
Clause[~occupies(3, 3, 4), ~occupies(3, 2, 4)]
Clause[~occupies(3, 3, 4), ~occupies(3, 1, 4)]
Clause[~occupies(3, 2, 4), ~occupies(3, 1, 4)]
Clause[~occupies(3, 3, 4), ~occupies(2, 3, 4)]
Clause[~occupies(3, 2, 4), ~occupies(2, 3, 4)]
Clause[~occupies(3, 1, 4), ~occupies(2, 3, 4)]
Clause[~occupies(3, 3, 4), ~occupies(2, 2, 4)]
Clause[~occupies(3, 2, 4), ~occupies(2, 2, 4)]
Clause[~occupies(3, 1, 4), ~occupies(2, 2, 4)]
Clause[~occupies(2, 3, 4), ~occupies(2, 2, 4)]
Clause[~occupies(3, 3, 4), ~occupies(2, 1, 4)]
Clause[~occupies(3, 2, 4), ~occupies(2, 1, 4)]
Clause[~occupies(3, 1, 4), ~occupies(2, 1, 4)]
Clause[~occupies(2, 3, 4), ~occupies(2, 1, 4)]
Clause[~occupies(2, 2, 4), ~occupies(2, 1, 4)]
Clause[~occupies(3, 3, 4), ~occupies(1, 3, 4)]
Clause[~occupies(3, 2, 4), ~occupies(1, 3, 4)]
Clause[~occupies(3, 1, 4), ~occupies(1, 3, 4)]
Clause[~occupies(2, 3, 4), ~occupies(1, 3, 4)]
Clause[~occupies(2, 2, 4), ~occupies(1, 3, 4)]
Clause[~occupies(2, 1, 4), ~occupies(1, 3, 4)]
Clause[~occupies(3, 3, 4), ~occupies(1, 2, 4)]
Clause[~occupies(3, 2, 4), ~occupies(1, 2, 4)]
Clause[~occupies(3, 1, 4), ~occupies(1, 2, 4)]
Clause[~occupies(2, 3, 4), ~occupies(1, 2, 4)]
Clause[~occupies(2, 2, 4), ~occupies(1, 2, 4)]
Clause[~occupies(2, 1, 4), ~occupies(1, 2, 4)]
Clause[~occupies(1, 3, 4), ~occupies(1, 2, 4)]
Clause[~occupies(3, 3, 4), ~occupies(1, 1, 4)]
Clause[~occupies(3, 2, 4), ~occupies(1, 1, 4)]
Clause[~occupies(3, 1, 4), ~occupies(1, 1, 4)]
Clause[~occupies(2, 3, 4), ~occupies(1, 1, 4)]
Clause[~occupies(2, 2, 4), ~occupies(1, 1, 4)]
Clause[~occupies(2, 1, 4), ~occupies(1, 1, 4)]
Clause[~occupies(1, 3, 4), ~occupies(1, 1, 4)]
Clause[~occupies(1, 2, 4), ~occupies(1, 1, 4)]
Clause[~occupies(3, 3, 3), ~occupies(3, 2, 3)]
Clause[~occupies(3, 3, 3), ~occupies(3, 1, 3)]
Clause[~occupies(3, 2, 3), ~occupies(3, 1, 3)]
Clause[~occupies(3, 3, 3), ~occupies(2, 3, 3)]
